Timestamp,Label,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8
304493.9817841,No Event,-35375.75,-23534.53125,-24770.583984375,-12007.4912109375,-17239.521484375,-24602.990234375,-32824.23046875,-32824.69921875
304493.9857841,No Event,-35424.98828125,-23535.470703125,-24473.126953125,-12048.0595703125,-17274.12109375,-24434.7265625,-32867.16796875,-32872.80078125
304493.98978410003,No Event,-35439.00390625,-23540.72265625,-24003.359375,-12047.6123046875,-17286.615234375,-24453.58984375,-32880.2421875,-32887.9765625
304493.99378410005,No Event,-35392.9375,-23543.2265625,-24250.7265625,-12013.458984375,-17259.705078125,-24625.07421875,-32843.18359375,-32838.53515625
304493.99778410007,No Event,-35376.484375,-23543.919921875,-24753.640625,-12014.666015625,-17250.31640625,-24632.2265625,-32829.6171875,-32818.9765625
304494.0017841001,No Event,-35416.36328125,-23538.64453125,-24587.56640625,-12049.2890625,-17277.65234375,-24458.59765625,-32866.09375,-32861.0
304494.0057841001,No Event,-35436.61328125,-23534.353515625,-24049.046875,-12049.6015625,-17287.48828125,-24425.62890625,-32883.4375,-32883.5078125
304494.0097841001,No Event,-35396.3125,-23536.38671875,-24155.060546875,-12006.8876953125,-17264.53125,-24590.583984375,-32846.9609375,-32843.67578125
304494.0137841001,No Event,-35377.11328125,-23544.65625,-24684.3046875,-12003.177734375,-17258.20703125,-24639.04296875,-32831.515625,-32822.6640625
304494.01532869996,No Event,-35433.81640625,-23530.28515625,-24106.71484375,-12051.5244140625,-17296.673828125,-24402.830078125,-32884.421875,-32881.875
304494.01778410014,No Event,-35408.0,-23539.046875,-24664.478515625,-12040.326171875,-17284.537109375,-24480.568359375,-32861.82421875,-32854.91796875
304494.0193287,No Event,-35403.41796875,-23533.97265625,-24083.826171875,-12019.3154296875,-17276.35546875,-24558.978515625,-32853.53125,-32852.19140625
304494.0233287,No Event,-35368.6640625,-23535.58203125,-24610.208984375,-11997.7236328125,-17256.708984375,-24644.2734375,-32822.57421875,-32820.80859375
304494.0273287,No Event,-35395.015625,-23535.291015625,-24733.234375,-12022.220703125,-17280.37890625,-24512.533203125,-32850.58203125,-32850.828125
